homme,Paquin,Valiant,10/26/1974,PARIS,114.8,189,O+
femme,Boivin,Diane,3/1/1971,MAISONS-ALFORT,73.4,167,O+
homme,Neufville,Byron,5/27/1934,CAVAILLON,69.9,167,A+
femme,Lampron,Blanchefle,9/24/1984,LIMOGES,64.4,161,O+
femme,Lavallée,Delphine,5/20/1986,BORDEAUX,72.1,154,AB+
homme,Dastous,Archard,2/5/1999,CARPENTRAS,74.0,180,AB+
homme,Gladu,Pomeroy,6/8/1963,PUTEAUX,77.5,167,A+
homme,Meilleur,Isaac,5/23/1979,BOIS-COLOMBES,93.3,183,O+
femme,Ruel,Astrid,5/27/1944,BIARRITZ,81.9,160,O+
homme,D'Aubigné,Charlot,8/15/1997,SOISSONS,86.5,172,A+
femme,Coulombe,Cerise,5/13/2000,ANGERS,82.0,165,O+
femme,Duclos,Fanette,12/7/1995,CHARLEVILLE-MÉZIÈRES,81.6,159,B-
femme,Lanoie,Dalmace,11/21/1967,CHATOU,104.0,172,B+
femme,Fournier,Armina,10/27/2000,LE BLANC-MESNIL,48.9,174,A+
femme,Martineau,Roxanne,11/28/1952,DUNKERQUE,59.0,169,A+
femme,Doucet,Magnolia,8/6/1950,HAGUENAU,87.6,162,A+
femme,Hachée,Louise,6/22/1983,LE HAVRE,66.3,171,O+
femme,Mazuret,Belle,4/23/1967,NANTES,56.1,166,O-
femme,Daigle,Henriette,3/2/1968,SALON-DE-PROVENCE,104.7,171,AB+
homme,Cuillerier,Valiant,8/3/1935,CHERBOURG,80.7,167,B+
homme,Masson,Hugues,2/12/1992,VALENCIENNES,64.1,184,B+
femme,L'Heureux,Parnella,8/28/1983,STRASBOURG,52.6,162,B+
homme,Paimboeuf,Yves,1/31/1963,SAINTE-ANNE,71.5,180,A+
femme,Cliche,Maureen,8/15/1997,ANTIBES,83.7,161,B+
femme,Parrot,Sibyla,4/6/1956,ROANNE,60.5,161,O+
femme,Course,Avice,2/1/1934,SAINT-POL-SUR-MER,56.4,150,B+
femme,René,Faye,3/3/1969,MONTPELLIER,71.1,160,B+
homme,Lapresse,Desire,5/14/1988,MONS-EN-BAROEUL,105.0,176,O+
homme,de Launay,Donat,9/22/1937,AGEN,71.1,169,A+
homme,Duffet,Pierre,7/18/1982,VIERZON,73.2,183,O+
homme,Neufville,Romain,1/7/1946,THONON-LES-BAINS,67.5,164,O+
femme,Austin,Edmee,1/18/1966,COLMAR,62.2,167,O+
homme,Laliberté,Avenall,9/15/1972,GARGES-LÈS-GONESSE,86.5,187,A-
femme,Ferland,Blondelle,1/24/1966,LE PUY-EN-VELAY,90.8,158,O+
femme,Labelle,Orane,3/4/1993,MEAUX,48.2,175,A+
homme,Rodrigue,Montague,4/15/1951,MARSEILLE,85.7,176,B+
femme,Adler,Mireille,11/29/1993,ÉPINAL,77.5,169,A+
femme,Brochu,Isabelle,2/4/1999,CHÂTILLON,76.6,165,O+
femme,Mathieu,Marphisa,5/20/1948,SAINT-OUEN,67.6,164,B+
homme,Lamothe,Arnaud,3/20/1951,ARRAS,72.8,171,AB+
homme,Gabriaux,Bernard,4/10/1950,VILLENEUVE-SAINT-GEORGES,82.7,178,O-
homme,Berthiaume,Gauthier,4/12/1934,TAVERNY,83.8,164,O+
homme,St-Pierre,Donatien,9/28/1988,SAINT-ANDRÉ,75.6,189,B+
femme,Voisine,Favor,1/19/1998,STRASBOURG,58.9,152,O+
femme,Chastain,Lirienne,1/3/1960,SAINT-DENIS,59.3,166,O+
homme,Lussier,Florus,12/28/1937,ROUEN,66.0,176,O+
homme,Loiseau,Burkett,12/31/1992,LA TESTE-DE-BUCH,101.4,173,A+
femme,Marquis,Adrienne,9/22/1954,FORBACH,87.3,172,O+
femme,Rodrigue,Ancelina,5/5/1995,AUXERRE,94.2,167,O+
homme,Morel,Agramant,8/15/1992,GUÉRET,67.4,173,A+
femme,Desrosiers,Odelette,3/23/1941,LAON,50.6,159,A+
homme,Sicard,Charles,4/17/1948,SAINT-LEU,90.0,181,O+
homme,Du Trieux,Christophe,10/21/1936,SAINTES,66.3,168,A+
homme,Mailhot,Carolos,12/19/1935,BAGNEUX,64.6,163,A+
femme,Dupuy,Liane,5/18/1982,BOURG-EN-BRESSE,95.0,167,O+
homme,Gagnon,Vallis,2/14/1947,CHOISY-LE-ROI,95.6,165,A+
femme,Quirion,Émilie,1/18/1938,MONT-SAINT-AIGNAN,96.0,162,O+
femme,Lazure,Raison,8/18/1957,CARCASSONNE,64.7,172,O+
homme,Veilleux,Cheney,12/21/1991,HÉROUVILLE-SAINT-CLAIR,78.8,175,O+
femme,Marleau,Arianne,6/7/1983,TOULOUSE,103.5,163,A+
femme,Durand,Jeannine,7/2/1985,TOURCOING,80.5,170,O+
homme,Parizeau,Pierpont,6/28/1968,MONTREUIL,98.5,179,O+
femme,Cressac,Daisi,7/29/1974,SAINT-PIERRE,103.1,168,O-
homme,L'Hiver,Vallis,5/4/1980,CHARLEVILLE-MÉZIÈRES,90.1,170,O+
femme,Grandbois,Galatee,2/23/1993,HAZEBROUCK,89.9,154,AB+
homme,Trudeau,Grosvenor,8/5/1951,FRÉJUS,78.5,170,O-
femme,Meilleur,Fayette,11/11/1981,LE LAMENTIN,55.9,172,O-
femme,Grandpré,Yolette,11/19/1979,CALAIS,90.7,161,B+
femme,Fontaine,Ila,5/11/1989,MALAKOFF,81.1,170,O+
homme,Avare,Clovis,1/29/1993,NANTES,74.8,171,O+
femme,Benoit,Marphisa,10/31/1949,SAINT-SÉBASTIEN-SUR-LOIRE,74.1,168,A+
femme,Saucier,Etoile,2/17/1958,CHOLET,97.0,171,B+
homme,Chenard,Florismart,10/8/1992,SAINTE-MARIE,86.2,169,A-
femme,Déziel,Apolline,10/1/1984,TULLE,100.9,158,O+
femme,Giroux,Robinette,7/4/1976,CAYENNE,78.4,171,O+
femme,Deschênes,Raina,10/16/1998,MAISONS-ALFORT,66.6,171,O+
femme,Louis,Dielle,7/20/1979,SAINT-CHAMOND,102.7,174,O+
homme,Bienvenue,Maurice,4/29/1980,WATTRELOS,101.5,183,O+
homme,Meunier,Gaspar,6/4/1992,ORLÉANS,101.9,175,A+
femme,Brunault,Crescent,6/3/1957,GRENOBLE,73.2,166,O+
homme,Faubert,Burnell,10/22/1994,SAINT-HERBLAIN,63.6,179,B+
femme,Racicot,Alaine,11/25/1970,LUNEL,94.9,164,O+
femme,Étoile,Belle,1/8/1985,BASTIA,95.5,173,B+
femme,Busson,Albracca,5/22/1935,NANTES,79.6,157,O+
homme,Quiron,Scoville,1/10/1979,VILLEFRANCHE-SUR-SAÔNE,76.0,170,A+
homme,Brisette,Bertrand,8/10/1940,CHOISY-LE-ROI,86.5,172,AB+
homme,Blanc,Aymon,1/16/1971,GRIGNY,99.5,184,B+
homme,Lauzier,Emmanuel,3/17/1967,TOULOUSE,106.7,175,O+
femme,Durand,Albertine,3/24/1936,TAVERNY,75.8,151,A+
femme,Chartré,Renée,7/27/1939,LE BOUSCAT,83.7,170,A+
homme,Guernon,Felicien,2/3/1963,AMIENS,107.0,182,O+
homme,Voisine,Gilbert,4/4/1956,NEVERS,66.2,179,A-
femme,Savoie,Clothilde,3/11/1991,GRADIGNAN,65.2,156,B+
homme,Goddu,Frontino,3/7/1937,ANTONY,93.9,183,O+
femme,Beaudouin,Fayette,11/27/1954,TOURNEFEUILLE,71.2,172,O+
homme,Tollmache,Christophe,7/2/1958,RUEIL-MALMAISON,107.3,179,O+
femme,Lanoie,Mirabelle,5/14/1953,NICE,57.0,160,O+
homme,Lachapelle,Sumner,10/17/1953,BEAUNE,67.8,166,B+
homme,Demers,Valiant,1/23/1946,MONS-EN-BAROEUL,101.4,183,B+
homme,Couture,Sumner,8/14/1961,BESANÇON,111.4,169,O+
homme,Hachée,Roslyn,1/15/1948,CHÂTELLERAULT,105.5,165,O+
homme,Chrétien,Hardouin,7/28/1949,BOURGES,107.2,183,AB+
femme,Blais,Alice,2/16/1974,SAINT-POL-SUR-MER,96.3,157,B+
homme,Cailot,Georges,1/4/1984,SAINT-NAZAIRE,73.4,171,B+
homme,Lang,Alexis,7/18/1949,VOIRON,75.1,163,O+
homme,Saurel,Thiery,2/12/1978,SAINT-DENIS,115.9,174,O+
homme,Grignon,Gradasso,8/23/1952,CONFLANS-SAINTE-HONORINE,101.0,182,O+
femme,Migneault,Clémence,5/8/1992,MARSEILLE,94.3,170,A+
femme,Desaulniers,Orva,2/17/1936,CLICHY,88.5,157,A+
homme,Faubert,Jean,12/15/1963,GRADIGNAN,69.0,184,O-
femme,Roussel,Babette,5/29/1940,ORVAULT,89.7,160,O-
femme,Coupart,Jacqueline,7/14/1941,LYON,98.3,165,O+
homme,Vadnais,Alexis,5/18/1950,LA POSSESSION,92.7,176,A+
homme,Laboissonnière,Bevis,6/30/1962,CHAMPS-SUR-MARNE,96.8,179,AB+
homme,Collin,Prewitt,5/22/1959,DIEPPE,63.0,177,O-
homme,Chalut,Gabriel,7/23/1995,CHELLES,97.1,183,O+
homme,Lebel,Sacripant,1/26/1990,TOURS,66.7,172,A+
homme,Bizier,Richard,8/22/1941,CHELLES,93.0,182,O+
femme,Rousseau,Noelle,6/20/1945,NÎMES,55.8,155,B+
femme,Jobin,Arienne,8/6/1969,ROMANS-SUR-ISÈRE,85.2,160,A+
femme,Michel,Rachelle,4/5/1955,MARSEILLE,63.9,153,B+
femme,Piedalue,Sydney,6/15/1933,BESANÇON,73.5,160,B+
homme,Plante,Harcourt,12/30/1971,RENNES,103.1,168,O-
femme,Langlois,Etoile,2/2/1961,LES ABYMES,69.9,165,B+
homme,Renaud,Marsilius,8/6/1953,BIARRITZ,105.5,179,A+
femme,Plante,Odelette,11/20/1976,ARLES,103.3,166,A+
femme,Mailloux,Madelene,8/15/1965,ATHIS-MONS,81.5,168,O+
femme,Duhamel,Aya,10/5/1967,FRESNES,76.2,159,O+
homme,Bouvier,Alexandre,12/27/1950,LE MOULE,98.9,168,O+
homme,St-Pierre,Fabien,2/19/1983,LE PETIT-QUEVILLY,91.2,178,A+
homme,Franchet,Kerman,7/12/1985,LIMOGES,69.2,181,B+
femme,Aupry,Jacquenett,12/10/1942,BREST,106.5,161,O+
homme,Fremont,Odo,9/22/1973,AMIENS,89.5,182,A+
femme,Corbeil,Ancelote,3/6/1943,FRÉJUS,85.3,155,A+
femme,Labrecque,Fusberta,3/16/1979,AMIENS,56.1,175,O+
femme,Dodier,Parnella,6/16/1940,STAINS,60.9,161,AB+
femme,Petrie,Damiane,7/19/1992,VILLENEUVE-D'ASCQ,61.4,170,A+
femme,Berger,Faye,5/21/1953,PARIS,56.9,168,O+
femme,Ferland,Agathe,10/16/1954,ANNEMASSE,62.0,170,O+
homme,Boisclair,Olivier,4/24/1943,VILLENEUVE-D'ASCQ,100.8,173,B+
homme,Leclerc,Turner,6/5/1970,MILLAU,64.0,185,B+
homme,Audibert,Norris,6/13/1946,SAINT-MICHEL-SUR-ORGE,96.9,168,AB+
homme,Jodoin,Dominic,8/30/1996,TOURNEFEUILLE,92.9,180,A-
homme,Daigle,Delmar,2/2/1981,MARTIGUES,82.1,187,A-
homme,Bouvier,Somer,8/2/1992,LA PLAINE-SAINT-DENIS,87.1,185,O+
femme,Cousteau,Baptiste,10/13/1949,SAINTE-GENEVIÈVE-DES-BOIS,100.9,158,O+
femme,Chrétien,Bradamate,12/25/1980,BELFORT,57.8,174,AB+
homme,Busson,Telford,12/29/1981,LE HAVRE,107.7,183,A+
femme,Rocher,Dielle,11/16/1996,PARIS,53.0,174,O+
homme,Gaulin,Étienne,4/1/1944,BOURG-EN-BRESSE,95.5,173,A+
femme,Déziel,Valérie,9/30/1942,VILLEURBANNE,80.9,150,B+
femme,Batard,Ophelia,2/28/1972,BORDEAUX,52.9,170,AB+
femme,Goguen,Alexandrin,10/18/2000,ALFORTVILLE,75.4,151,AB+
homme,Gendron,Malagigi,11/24/1988,GUÉRET,83.7,187,O+
homme,Duperré,Talbot,2/12/1936,LISIEUX,80.1,163,B+
homme,Louis,Théophile,10/29/1952,LONGJUMEAU,67.2,181,A+
femme,Noël,Coralie,6/30/1990,LYON,55.5,165,A+
homme,Aucoin,Peppin,9/29/1948,BORDEAUX,100.1,185,A+
homme,Guertin,Étienne,8/14/1937,ANNEMASSE,88.2,164,O+
femme,Dumoulin,Faye,4/5/1977,AMIENS,105.9,173,O+
homme,Fremont,Garland,5/12/1989,CORBEIL-ESSONNES,77.7,182,O+
homme,Déziel,Philip,4/22/1933,VILLENAVE-D'ORNON,93.2,166,B+
femme,Lapresse,Adrienne,9/5/1992,LIMOGES,93.9,156,B+
femme,Bazinet,Florence,11/29/1954,MELUN,82.6,163,O+
femme,Blondlot,Methena,10/20/1934,SAVIGNY-SUR-ORGE,90.5,164,A+
femme,Compagnon,Victorine,2/19/1944,LE MÉE-SUR-SEINE,82.5,155,O-
femme,Quirion,Eloise,1/15/1976,TOULOUSE,97.5,159,A+
homme,Tanguay,Russell,12/1/1946,TOULOUSE,72.5,165,B+
homme,Charrette,Vincent,10/18/1981,SAINT-MAUR-DES-FOSSÈS,106.5,167,O-
homme,Caron,Langley,6/13/1935,MEYZIEU,97.1,181,B+
femme,Chesnay,Jessamine,3/4/1980,LES ABYMES,100.8,162,B+
homme,Hughes,Verney,4/8/1938,VÉNISSIEUX,83.9,178,O+
femme,Jetté,Searlait,7/1/1972,DREUX,66.3,168,AB+
femme,Desjardins,Fifi,10/23/1938,VERDUN,82.6,167,B+
femme,Brasseur,Bernadette,6/15/1954,MARSEILLE,99.7,160,B+
homme,Gaillard,Étienne,3/10/1948,NANTES,84.2,176,AB+
femme,Givry,Jewel,6/18/1957,PARIS,59.3,165,A+
femme,Austin,Fusberta,4/13/1977,LA ROCHE-SUR-YON,78.3,167,B+
homme,Garreau,Toussaint,6/13/1969,BASTIA,93.5,180,B+
femme,Maheu,Hilaire,8/18/1990,LA GARDE,68.6,154,A+
femme,Senneville,Yseult,10/5/1958,SAINT-MICHEL-SUR-ORGE,87.5,162,A+
homme,Gareau,Serge,10/2/1995,PARIS,63.1,170,B+
homme,Plante,Donat,3/24/1994,AMIENS,84.7,183,O+
homme,Narcisse,Henri,7/6/1949,SAINT-OUEN,104.1,177,B+
homme,Guay,Arnou,9/22/1933,SAINTE-GENEVIÈVE-DES-BOIS,93.2,170,A+
homme,Corbeil,Thomas,2/10/1968,CAHORS,81.5,176,A+
femme,Robert,Constance,5/30/1960,ARRAS,98.9,172,O+
homme,Ricard,Evrard,7/4/1981,SEVRAN,79.0,189,O+
femme,Riel,Ancelina,5/30/2000,LE CHESNAY,85.8,164,B+
homme,Houle,Robert,10/10/1949,MONTPELLIER,79.8,178,A-
homme,Dumont,Sumner,2/10/1964,VILLENEUVE-D'ASCQ,102.4,174,A+
homme,Daigneault,Norris,7/30/1993,TOURNEFEUILLE,64.4,190,O+
homme,Paradis,Latimer,5/8/1959,BOULOGNE-SUR-MER,107.1,167,O+
homme,Josseaume,Talbot,6/12/1938,PARIS,78.7,165,O+
homme,Therriault,Vincent,9/7/1981,SAINT-MÉDARD-EN-JALLES,71.2,174,O+
femme,Guédry,Halette,10/5/1989,THIAIS,76.5,164,O+
homme,Bérard,Fletcher,8/13/1934,LE PETIT-QUEVILLY,81.2,182,B+
femme,Lepage,Amarante,12/18/1956,MARSEILLE,70.4,164,A+
femme,Charron,Laetitia,2/26/1963,BAIE-MAHAULT,72.2,157,O+
femme,Vallée,Felicienne,2/19/1936,DOLE,86.6,165,B+
homme,Royer,Mayhew,5/26/1970,OYONNAX,111.6,186,B+
femme,Jomphe,Luce,7/20/1955,LA SEYNE-SUR-MER,53.3,162,AB-
femme,Labrosse,Pierrette,1/11/1956,VANVES,84.6,159,A+
femme,Saucier,Simone,12/7/1947,SAUMUR,60.8,160,O+
femme,Gendron,Nathalie,2/19/1995,LA ROCHE-SUR-YON,75.8,173,B+
femme,Beaudry,Ancelina,3/18/1962,VANVES,61.2,153,B+
homme,Chouinard,Royden,9/14/1941,COUDEKERQUE-BRANCHE,100.2,183,O+
femme,Dupont,Céline,4/20/1943,CAHORS,79.1,161,O+
femme,Bois,Patricia,9/8/1942,LE MÉE-SUR-SEINE,53.5,156,AB+
homme,Pomerleau,Verrill,7/20/1994,MONTIGNY-LÈS-METZ,63.5,176,A+
femme,Durand,Iva,10/5/1998,LES LILAS,72.3,151,A+
femme,Sanschagrin,Delit,10/20/1993,CHOLET,96.8,168,O+
femme,LaGrande,Claire,3/31/1971,TORCY,96.3,174,O+
homme,Garceau,Huon,5/18/1980,MEAUX,68.1,181,O+
homme,Courcelle,Gilbert,7/31/1936,TOULOUSE,65.2,165,A+
homme,Noël,Searlas,11/3/1961,SAINT-LEU,68.4,185,O+
femme,Demers,Ancelina,5/10/1933,CLERMONT-FERRAND,70.5,154,O+
homme,Casgrain,Platt,4/20/1939,TARBES,94.7,166,B+
homme,Vaillancour,Davet,11/8/1940,MONTLUÇON,64.9,163,O+
femme,Ruest,Huette,8/21/1946,PARIS,91.2,166,O+
femme,Beaupré,Orane,6/6/1995,TOULOUSE,85.0,163,O+
homme,Boucher,Germain,11/4/1954,JOUÉ-LÈS-TOURS,90.0,166,A+
femme,Rocher,Fusberta,9/11/1959,NOISY-LE-SEC,97.3,164,O-
homme,Lanoie,Sumner,2/7/1953,DUNKERQUE,87.1,185,A+
homme,Laurent,Mercer,8/28/1943,SÈTE,96.3,163,A+
femme,Champagne,Marguerite,4/19/1943,AGEN,52.2,154,O+
homme,Compagnon,Curtis,12/23/1977,SAVIGNY-SUR-ORGE,67.9,168,B+
femme,Marcoux,Mireille,4/22/1936,FOUGÈRES,52.5,160,B+
homme,Berthiaume,Arno,10/22/1959,VIERZON,101.6,181,A+
femme,Courtois,Sylvie,12/15/1943,CALUIRE-ET-CUIRE,64.2,155,A+
femme,Masson,Brice,6/10/1962,LYON,85.3,160,O+
homme,Avare,Fletcher,7/5/1972,MONTPELLIER,97.3,181,A+
femme,Gamelin,Virginie,8/21/1997,LE PUY-EN-VELAY,64.2,162,B+
femme,Roussel,Leone,5/19/1955,LIMOGES,74.0,159,B+
homme,Guay,Eustache,7/13/1961,ARGENTEUIL,89.4,182,A+
homme,Bienvenue,Faustin,11/26/1983,BLAGNAC,99.0,186,B+
femme,Carignan,Roxanne,7/27/1998,PARIS,58.3,161,B+
femme,Godin,Laurene,4/10/1978,AJACCIO,79.6,166,O+
homme,Langelier,Benoît,10/11/1995,LE LAMENTIN,96.8,171,O+
homme,Hébert,Somer,8/12/1970,METZ,95.6,172,O+
femme,Lepage,Ancelina,6/27/1962,BAIE-MAHAULT,61.5,166,A+
homme,Plaisance,Davet,3/29/1946,BRON,79.2,174,O+
femme,Cinq-Mars,Edmee,7/10/1991,SURESNES,92.6,160,B+
homme,Roux,Pinabel,12/4/1991,NOUMÉA,84.4,170,B+
femme,Migneault,Fealty,10/21/1981,CHALON-SUR-SAÔNE,78.3,168,A+
homme,Langlais,Vail,9/16/1982,VALENCE,92.9,184,B+
femme,Coudert,Carine,9/5/1963,MULHOUSE,104.7,166,AB+
homme,Parent,Seymour,3/27/1976,PARIS,107.4,167,B+
homme,Lussier,Pierre,6/14/1994,SUCY-EN-BRIE,70.7,183,O+
femme,Huot,Denise,8/28/1993,BRON,87.1,175,B+
femme,Lespérance,Gay,11/29/1945,BASSE-TERRE,68.1,165,B-
homme,LaGarde,Montague,3/20/1959,NANCY,69.1,186,B+
homme,Gervais,Gustave,6/19/1996,ROCHEFORT,66.3,178,O+
homme,Bolduc,Fabrice,4/6/1959,VILLIERS-SUR-MARNE,71.9,186,O+
femme,Couture,Oriel,2/25/1973,BORDEAUX,100.3,165,A+
homme,Charrette,Germain,12/5/1996,CHERBOURG,59.1,170,O+
homme,Primeau,Laurent,7/18/1968,RILLIEUX-LA-PAPE,100.8,187,A+
homme,Devoe,Byron,6/4/1950,BAGNEUX,78.5,165,O+
femme,Ricard,Armina,8/5/1949,FOIX,85.4,167,A-
femme,Bler,Allyriane,11/4/1983,CHAMPS-SUR-MARNE,102.0,169,B+
femme,Jobin,Berangaria,4/21/1956,SAINT-HERBLAIN,75.5,161,A+
homme,Beaudry,Moore,3/23/1988,CROIX,66.4,188,O+
homme,Bouchard,Byron,1/24/1959,PARIS,82.6,168,A+
homme,Duclos,Russell,5/8/1966,MÉRIGNAC,65.6,183,B+
femme,Fluet,Yolette,5/27/1978,MARTIGUES,104.7,156,O+
femme,Fournier,Iva,10/19/1944,ERMONT,75.7,164,O+
homme,Charron,Satordi,7/1/1950,FORBACH,80.4,175,O+
homme,Girard,Rémy,5/7/1997,MONTIGNY-LÈS-METZ,103.5,169,AB-
homme,Rochefort,Mercer,12/23/1960,ABBEVILLE,89.8,186,A+
homme,Mireault,Vallis,11/22/1941,BAR-LE-DUC,96.4,170,O+
femme,Bergeron,Arnaude,3/19/1950,SÈVRES,91.0,156,A+
femme,Lagrange,Marjolaine,5/14/1981,BASTIA,80.5,162,AB+
femme,Covillon,Joséphine,7/3/1935,VERSAILLES,84.8,163,O+
homme,Deschamps,Avent,3/20/1998,DREUX,88.2,171,B+
femme,Achin,Germaine,5/21/1980,LE GRAND-QUEVILLY,81.6,171,A+
femme,Guibord,Thérèse,7/8/1983,SAINT-RAPHAËL,72.2,158,B+
femme,Auberjonois,Victoire,4/21/1990,VANNES,99.6,157,B+
homme,Corbin,Octave,5/2/1940,MAGAGNOSC,102.6,184,A+
femme,de Brisay,Antoinette,2/26/1978,MONTBÉLIARD,103.8,175,O+
homme,Pinette,Landers,7/12/1977,BRÉTIGNY-SUR-ORGE,108.2,181,A+
femme,Caya,Leala,1/14/2000,FÉCAMP,44.8,159,A+
homme,Brunelle,Garland,4/15/1968,AUBERVILLIERS,100.8,181,A-
homme,Parizeau,Travers,5/23/1944,MONTFERMEIL,84.8,164,O+
femme,Lanctot,Agnès,5/1/1976,SAINT-LÔ,93.0,158,O+
femme,Lazure,Aubrey,6/9/1963,ROUBAIX,97.7,164,B+
femme,Beauchesne,Melusina,10/28/1976,AGEN,50.4,169,B+
homme,Archambault,Harcourt,12/8/1980,CLICHY,106.9,175,B+
homme,Charrette,Arthur,7/30/1998,MEAUX,90.8,179,A+
femme,Croquetaigne,Philippine,12/9/1969,BORDEAUX,54.7,168,B+
femme,Couet,Millicent,10/28/1999,BRÉTIGNY-SUR-ORGE,64.5,157,A+
homme,Gougeon,Malagigi,7/30/1944,ROANNE,105.3,184,AB+
femme,Avare,Mathilde,5/28/1946,GARGES-LÈS-GONESSE,72.4,157,O+
femme,Lemelin,Constance,3/19/1943,METZ,61.2,170,O-
homme,Du Trieux,Toussaint,5/1/1950,VITROLLES,101.1,173,B+
femme,Rossignol,Avelaine,1/22/1942,TORCY,85.8,169,O+
homme,Lamy,Alexandre,3/4/1988,HAGUENAU,67.4,181,O+
homme,Guertin,Varden,8/31/1961,ALÈS,71.9,178,O+
homme,Bélair,Medoro,12/20/1954,MÉRIGNAC,110.5,169,O+
femme,Poirier,Yolette,9/12/1973,NEUILLY-SUR-SEINE,54.8,165,O+
femme,Brian,Musette,8/21/1961,THIONVILLE,61.0,158,A+
femme,Arcouet,Virginie,8/30/1936,MARSEILLE,55.4,152,A+
femme,Simon,Aimée,6/28/1943,GOUSSAINVILLE,92.6,167,A+
homme,Leblanc,Marcel,1/10/1979,ROSNY-SOUS-BOIS,115.2,171,B+
homme,Mothé,Hugh,3/11/1963,BESANÇON,72.3,186,A+
femme,Cinq-Mars,Fanette,3/25/1937,SAUMUR,86.6,170,B+
femme,Sansouci,Germaine,11/25/1986,VILLENAVE-D'ORNON,54.4,175,O+
femme,Melanson,Laetitia,7/24/1944,SAINT-PIERRE-ET-MIQUELON,82.1,163,B+
femme,Dandonneau,Tilly,10/19/1960,BRIVE-LA-GAILLARDE,104.4,153,A+
homme,Martel,Talon,7/17/1996,ATHIS-MONS,65.7,186,O+
homme,Bolduc,Ray,6/17/1991,MAISONS-LAFFITTE,64.8,171,AB+
homme,Lafond,Aimé,3/11/1943,CAEN,106.0,179,O+
homme,Séguin,Gaspar,11/26/1961,CHOLET,88.6,187,B+
femme,Perillard,Raison,8/29/1955,NOISY-LE-GRAND,93.1,171,O-
homme,Parmentier,Zerbino,1/8/1993,ORLY,96.7,173,O+
homme,Cartier,Peppin,9/6/1979,LA SEYNE-SUR-MER,111.1,184,A+
femme,Perrault,Afrodille,10/6/1957,CHOISY-LE-ROI,92.2,162,O+
homme,Cousteau,Gustave,7/31/1985,STRASBOURG,83.3,171,O+
homme,Nadeau,Didier,12/3/1954,COMBS-LA-VILLE,106.9,166,A+
femme,Dupéré,Pensee,12/29/1977,ORVAULT,68.4,169,B+
femme,Cadieux,France,6/10/1988,DENAIN,73.7,164,O+
femme,Guernon,Comforte,12/3/1950,PLAISIR,79.2,162,A+
femme,Rivière,Clarice,8/27/1967,FOIX,62.9,159,A+
homme,Robert,Gilbert,8/13/1943,VILLEFRANCHE-SUR-SAÔNE,97.2,181,O+
femme,Chauvin,Colette,11/4/1970,NEVERS,50.6,164,B+
homme,Villeneuve,David,6/15/1957,MARSEILLE,63.7,174,B+
femme,Des Meaux,Gay,2/15/1974,CHÂTENAY-MALABRY,77.0,165,O+
homme,Parrot,Pierpont,12/13/1979,TOULON,99.8,178,A+
femme,Beauchesne,Voleta,7/2/1957,BIARRITZ,76.8,155,B+
homme,Deslauriers,Pierpont,9/28/1991,SAVIGNY-LE-TEMPLE,99.1,176,B+
homme,Veilleux,Cheney,12/21/1957,BOIS-COLOMBES,81.2,187,B+
homme,Croteau,Normand,6/2/1965,VICHY,78.9,181,O+
homme,Boisclair,Soren,10/17/1966,CHARLEVILLE-MÉZIÈRES,105.2,181,O+
homme,Sciverit,Yves,3/31/1946,CHALON-SUR-SAÔNE,82.6,180,O-
homme,Laliberté,Montague,2/23/1950,SÈTE,75.2,164,B+
femme,Frappier,Blondelle,3/30/1964,LONS-LE-SAUNIER,83.6,168,B+
femme,Echeverri,Luce,1/23/1999,NEVERS,61.3,151,A+
femme,Narcisse,Fleur,4/26/1946,LIBOURNE,71.0,165,A+
femme,Caisse,Karlotta,10/29/1967,LE PORT,85.5,163,B+
homme,Aucoin,Lance,6/15/1985,HAZEBROUCK,113.2,179,A+
femme,Paquin,Colette,2/7/1993,LYON,82.4,161,O+
homme,Jomphe,Xavier,11/13/1979,DRAVEIL,72.6,176,A+
homme,Bourgeois,Charles,7/11/1942,ALENÇON,80.9,169,B+
femme,Huppé,Anouk,10/22/1965,PUTEAUX,67.1,173,B+
femme,Dagenais,Hilaire,1/18/1965,LE PORT,51.0,154,O+
femme,Ruel,Aimée,9/5/1933,SAINT-DENIS,78.7,156,A+
homme,Quenneville,Tanguy,10/9/1957,AMIENS,75.7,176,O+
femme,Cartier,Florence,4/30/1952,AMIENS,89.6,164,O+
homme,Lachapelle,Thomas,10/3/1968,BLOIS,95.9,176,O+
homme,Charbonneau,Sennet,9/29/1964,LYON,86.0,171,B+
homme,Tachel,Théophile,2/28/1939,CERGY,82.1,181,O+
homme,Beaudry,Artus,11/20/1984,VERNON,102.4,175,A+
femme,Robert,Aubrey,12/16/1989,CANNES,90.1,156,A+
homme,Bler,Matthieu,12/27/1965,SIX-FOURS-LES-PLAGES,68.9,188,O+
homme,Cormier,Agrican,7/1/1995,TULLE,78.9,183,A-
homme,Paimboeuf,Rabican,4/25/1961,PESSAC,89.1,167,O+
homme,Bonami,Paien,1/8/1993,SAINT-LÔ,69.5,176,O-
homme,Clavet,Georges,9/12/1942,ROMANS-SUR-ISÈRE,75.2,182,B+
femme,Dandonneau,Amabella,6/19/1975,CHÂTENAY-MALABRY,60.7,171,A+
femme,Faubert,Fayette,4/20/1941,MAISONS-ALFORT,51.7,170,A+
femme,Foucault,Holly,3/6/1941,LE BOUSCAT,63.6,161,A+
